Symbol,Description,Market capitalization,Market capitalization - Currency,Price to earnings ratio,Price to earnings ratio forward,"Return on invested capital %, Trailing 12 months","Return on capital employed %, Trailing 12 months","Return on assets %, Trailing 12 months","Return on equity %, Trailing 12 months","Current ratio, Quarterly","Gross margin %, Annual","Operating margin %, Annual","Net margin %, Annual","Interest coverage, Annual","Debt to equity ratio, Quarterly","EBITDA interest coverage, Annual",Country or region of registration,"Free cash flow margin %, Annual","Free cash flow, Annual","Free cash flow, Annual - Currency","Performance %, Year to date","Performance %, 6 months","Performance %, 1 year","Performance %, 5 years",Price,Price - Currency,"Exponential moving average, 50, 1 day","Exponential moving average, 200, 1 day","Relative strength index, 14, 1 day",Sector,Industry,"Altman Z-score, Trailing 12 months","Piotroski F-score, Trailing 12 months",ISIN
6652,IDEC Corporation,674904260.9194441,USD,14.246482661395408,,10.43834127314,9.959262500377198,7.35328564478639,11.8777012966224,1.93455452650285,39.7069908314718,8.38598270451026,5.30787890416216,14.131639722863742,0.328883659282101,25.792147806004618,Japan,4.232050104841915,19448224,USD,34.417808219178085,23.04075235109718,68.96254842875592,66.66666666666667,3925,JPY,3383.4715692483865,3105.2354712552365,75.34368217077686,Electronic technology,Electronic equipment/Instruments,3.04596665650025,,JP3138800002
315,SmarTone Telecommunications Holdings Limited,674656563.5628,USD,10.481742190937087,,8.8295035750222,8.930072161222684,4.4911730157813,9.41012632670866,1.23878753255826,26.4877274885355,12.1256804447211,7.65819235375306,7.309994119405,0.14789767982617702,23.559331347427484,Hong Kong,25.692390132993854,204608151,USD,1.3829787234042448,-5.456349206349214,0.3157894736842038,7.319819819819803,4.765,HKD,4.834480160522243,4.827783136243728,42.1257109842964,Communications,Wireless telecommunications,1.81410488961957,7,BMG8219Z1059
FM,Fiera Milano SpA,674646435.8659999,USD,7.606284658040665,,16.4924155176814,19.79649809025392,10.1922587554208,43.7785709812762,1.03854704698184,54.6983708313261,18.4012614277404,13.2410427311279,5.268219157434622,1.63883265600187,9.124651443213505,Italy,40.504676390610896,180724202.72,USD,4.177215189873419,20.497803806734996,17.908309455587393,133.80681818181822,8.23,EUR,8.361540710923121,7.794119669077796,45.62121104621051,Commercial services,Miscellaneous commercial services,2.00257095883201,8,IT0003365613
MRKU,Rosseti Ural,674625378.4033555,USD,,,,,,,,,,,,,,Russian Federation,,,,33.594717292612465,31.585365853658534,73.8453276047261,335.6662180349932,0.6474,RUB,0.5684611963536598,0.5449557607165086,75.4963178997722,Utilities,Electric utilities,,,RU000A0JPPT1
000507,"Zhuhai Port Co., Ltd Class A",674566070.1888599,USD,19.710031347962385,,1.97461360733809,3.8391987722018657,1.12517745180211,4.14775840941155,0.992121526525148,25.8661990839542,15.1202069298905,5.51775868594249,2.541761767377802,1.43495087662011,4.467907760479782,China,18.093611442735167,113070344.932,USD,-3.4548944337811847,-7.706422018348622,-11.75438596491228,-29.94428969359331,5.03,CNY,4.976486051861995,5.198921247775561,55.202189297156885,Transportation,Other transportation,0.77633835782961,5,CNE000000149
RBA,Restaurant Brands Asia Limited,674500532.34312,USD,,,,,,,,24.9755902275884,-1.93000170053567,-6.62776691324434,-0.28766276969869786,,1.7684155498526755,India,-3.1642717455998635,-9550559.879999999,USD,49.0378548895899,48.10344827586207,21.436833311913627,-42.90634441087614,94.49,INR,74.68962434249627,70.63426004285243,75.59846873305416,Consumer services,Restaurants,,,INE07T201019
300867,"Shengyuan Environmental Protection Co., Ltd. Class A",674458163.818,USD,15.190916582730518,,4.08861771328585,6.1874698355573585,3.36208242899803,7.64413253432308,1.38776566033894,42.2528210804551,32.3541546106255,16.0262080676347,3.177514291287269,1.03452875182628,5.239650663287317,China,24.70351552480663,54700117.176800005,USD,-12.821860220704156,-13.14136125654451,-8.291873963515755,-49.23500611995104,16.59,CNY,17.55803832402256,18.93037916794023,47.95999977084693,Transportation,Trucking,1.50148096435794,8,CNE1000047C7
GBCO,GB Corp,674366103.8226,USD,,14.37147316069438,7.6667391733403,,3.48672806525412,10.550333444194,1.17305980462264,14.8949937048959,7.28269713318151,3.56547776400664,1.367981213622465,1.42378240388864,1.6019477053179683,Egypt,-17.33765314086688,-285988900.96,USD,19.407407407407415,5.359477124183008,30.000000000000004,724.5524296675192,32.24,EGP,30.421271490551625,27.593602232156474,58.458796001289514,Distribution services,Wholesale distributors,1.75321384396606,4,EGS673T1C012
301507,"Hangzhou Minsheng Healthcare Co., Ltd. Class A",674283274.85924,USD,38.9618138424821,,7.29925789440702,5.404840641450403,5.84440117647116,7.30377693573952,3.83090655965705,49.3275285182968,11.1885139540568,15.2582229583389,406.6399445820883,0.0238542236863528,546.6354807867502,China,-0.8072691029295136,-898493.5928,USD,-15.02927781392322,-16.656030631780467,-16.709183673469383,-60.18292561533309,13.06,CNY,12.545143952579132,13.711510723610202,64.32407443303995,Health technology,Pharmaceuticals: other,10.3948215837373,7,CNE1000068Q3
YZBL,Zambal Spain SOCIMI SA,674242228.902,USD,28.459119496855344,,2.30252226109636,,2.19087825497608,2.61777135819428,2.30169310020125,45.9781480199733,42.8717390946095,33.8540894184341,5.640719861231569,0.202853164986645,9.241760624457935,Spain,66.05527265536165,47077884.33,USD,0,0,0,-20.614035087719287,0.905,EUR,0.9199598932979627,0.9190757665525489,7.555744135494663,Finance,Real estate development,1.83188287660643,,ES0105080008
RRBI,"Red River Bancshares, Inc.",674146612.2416567,USD,14.744254363227926,13.743624161073827,12.6951762474496,4.647377857663434,1.41833748314084,12.7656441649616,0.0965926138788757,,42.32439193441734,34.06919957616654,,0.0035964020377011103,,United States,25.2057697968796,42812000,USD,41.75550325349577,14.312827955788777,65.3051340006458,96.11185596628998,102.39,USD,96.54395734494234,86.07971857124528,62.54363448904435,Finance,Regional banks,,,US75686R2022
TUN,Tungsten West Plc,674092698.2036,USD,,,,,,,,,,,-81.13093461371177,,-77.12230399890838,United Kingdom,,-10805980.500000002,USD,305,27.415730337078646,415.45454545454544,-18.921701528905057,45.36,GBX,36.61738823686235,29.13522304030767,76.80060265865697,Non-energy minerals,Precious metals,,,GB00BP6QM557
AMRQ,Amaroq Ltd.,674056569.8870782,USD,,,-4.45763318774961,-3.954287344829284,-3.74804354615285,-4.89559232570753,1.7209625562288,8.99229001568697,-71.4422809567363,-68.9324642521643,-23.471010372524727,0.180323472849974,-21.10479882552449,Canada,-421.68547920928586,-83271247.60088001,USD,0,-15.079365079365079,42.666666666666664,167.5,107,GBX,96.1975568953363,96.06309509406968,73.59781469766584,Non-energy minerals,Precious metals,5.20034773650331,4,CA02311U1030
UPP,Union Properties (P.J.S.C),673962847.02123,USD,5.096596136154554,,13.0366743490372,,10.6027507874441,13.8185929584947,2.46477431010951,17.3377891697219,-6.2514519321242,60.0184289932189,-1.6313404276746448,0.0904274070204227,-0.6901876531605625,United Arab Emirates,23.31981441225139,48852757.800000004,USD,-33.96901072705601,-39.84799131378936,-35.80533024333719,126.12244897959187,0.554,AED,0.6469427097781496,0.7185307348605736,14.575176817081726,Finance,Real estate development,2.26654634447244,,AEU000101011
195870,"HAESUNG DS Co., Ltd.",673798400,USD,,,,,,,,14.7339998068352,7.11529143925692,3.64568684264531,6.902108740804593,,15.465363483033382,South Korea,-7.579444304966408,-34171458.4251,USD,4.174228675136116,-4.333333333333333,131.4516129032258,38.146811070998794,57400,KRW,59539.86659877515,57807.16478398969,53.11969743973176,Producer manufacturing,Industrial machinery,,,KR7195870001
GSKR,Goldsky Resources Corp.,673690391.982,USD,,,-50.7312122549703,-51.98016935043675,-49.4128974874807,-50.7963743247824,32.0507349364333,,,,,0.00208308185624383,,Canada,,-16692557.727999998,USD,59.813084112149525,-15.970515970515976,140.84507042253523,58.333333333333314,3.42,CAD,3.3650266644332687,3.0932613732922043,53.80545327478401,Non-energy minerals,Precious metals,113.167892706728,3,CA3814951008
TRANSRAILL,Transrail Lighting Limited,673673098.3636,USD,15.538333333333332,,,,,,,26.2266155628326,10.949534237098,5.86603993250108,3.445099922257283,,3.7486166369415104,India,3.54979789567318,26115513.9,USD,-16.877674750356633,-16.009009009009013,-41.87293472161607,-20.991525423728817,466.15,INR,498.51172027519345,538.8243529035464,36.690586172359765,Industrial services,Engineering & construction,,,INE454P01035
000886,"Hainan Expressway Co., Ltd Class A",673603673.11507,USD,31.510594668489404,,4.13283433661469,-4.967039380201707,3.51234740372992,4.67189314394386,3.06461613724439,11.3874735634703,-23.909538295893,23.5816879336048,-11.70228131338214,0.181656237506253,-10.227012124730141,China,-40.7766184409526,-38225469.67919999,USD,-31.7037037037037,-29.725609756097555,-31.50074294205052,10.551558752997613,4.61,CNY,4.57565443360912,5.475146342004776,56.824432431238506,Industrial services,Engineering & construction,3.60470821477435,5,CNE000000V48
ZVRA,"Zevra Therapeutics, Inc.",673412054.9268292,USD,12.233009708737864,13.300149421431772,28.1738754172924,16.22636415554748,20.034741291868,33.4422274114464,5.16742062839283,80.7119376350146,-3.97576782192167,72.8702921010613,-0.5306506205340353,0.00687335746972231,-0.02243951360160461,United States,-2.285150746689208,-2433000,USD,26,33.88429752066115,-7.20130932896891,12.723658051689855,11.34,USD,11.62325266099792,10.545552589020616,48.787932335333345,Health technology,Pharmaceuticals: major,5.94466619009066,6,US4884452065
301558,"SFC Holdings Co., Ltd. Class A",673278750.91933,USD,108.38709677419355,,3.49506751867614,4.895477754683641,3.22050516144851,3.5938148650854,14.1856587527812,32.6194919388566,3.75834933110876,2.87513167624234,9.12383109384802,0.0329879582142272,11.698483763194861,China,6.734229038616841,16287169.753600001,USD,-17.444717444717455,-28.586609989373013,-29.633507853403152,-66.73267491422402,6.72,CNY,6.6540495835292806,7.727499954168801,58.4364154961705,Distribution services,Electronics distributors,27.8654126221862,8,CNE1000069L2
RAY_B,RaySearch Laboratories AB Class B,673088065.2686,USD,29.073501972899397,,16.9989364384528,19.876977873103566,10.9713814733314,22.819256528055,1.79225852272727,70.8026482184036,23.9306702372982,16.9456222569367,41.243589743589745,0.361849045746619,78.57692307692308,Sweden,26.69790969277691,38832980,USD,-16.805251641137858,-1.2980269989615785,-36.52754590984975,135.8560852569748,190.1,SEK,195.12351044967664,209.5322777538851,51.1833626575049,Technology services,Packaged software,,8,SE0000135485
GFT,GFT Technologies SE,672920099.18,USD,15.2327221438646,,10.6028753403061,14.84609214776551,5.86292693752268,13.8299451838758,1.12018367421811,12.4812381053802,4.70780714028691,3.70303529082037,6.862480613350854,0.518409489682321,10.08115601621159,Germany,4.4615585145377805,46547499.1042,USD,14.164904862579279,26.31578947368421,26.90951821386605,-20.147871354819635,21.6,EUR,21.667923621261345,20.241634387850002,46.93067658036509,Technology services,Information technology services,3.21091762613372,7,DE0005800601
605208,"Shanghai Yongmaotai Automotive Technology Co., Ltd. Class A",672813444.43865,USD,65.13676402410756,,2.60787220929147,1.1031322653959983,1.46995278365475,3.2504391069216,1.50797531309016,5.39369504884052,1.31923975286978,1.15694513310654,1.8898884087291368,1.1316370823367101,7.869598482535858,China,-8.595009930786794,-71692734.4872,USD,2.0334059549745906,8.914728682170544,5.639097744360902,1.4722936474422554,14.05,CNY,14.364785465076013,14.085188987086495,51.163133573956806,Producer manufacturing,Metal fabrication,2.58064232432694,4,CNE1000053W3
300968,"Guangdong Green Precision Components Co., Ltd. Class A",672779705.68631,USD,,,-2.93921152699244,-3.901439132336947,-2.48929320013977,-2.94542679657317,3.75376467048318,13.1924241988527,-3.18527708693862,-1.53562248428188,-101.24867734734993,0.0246799802764219,142.7733556443638,China,-5.718421697357275,-10812742.4304,USD,-27.260549229738782,-21.87050359712231,-29.61762799740765,-26.67116812964214,10.86,CNY,10.660138032770913,12.246029467600023,53.11070973338565,Electronic technology,Electronic production equipment,8.55456084903469,4,CNE100004KC2
SARAE,SA-RA Enerji Insaat Ticaret ve Sanayi A.S.,672754097.6829,USD,,,,,,,,,,,,,,Turkey,,,,-3.6363636363636327,-3.6363636363636327,-3.6363636363636327,-3.6363636363636327,74.2,TRY,,,48.60853793345537,Industrial services,Engineering & construction,,,TRESARA00039
BAFL,Bank Alfalah Limited,672723272.506824,USD,5.606422761093334,,6.0467407681101,5.393245150779478,0.920142194741826,17.5113652360146,0.131094230107125,,33.545864516982114,15.512428075542115,,5.67839970243174,,Pakistan,-61.04821653661867,-863600097.948,USD,6.450727422454019,-8.39370078740157,30.27995520716686,257.96923076923076,58.17,PKR,58.441920674592595,56.21405040294505,48.44298750426124,Finance,Regional banks,,,PK0078701015
EUBG,Eurohold Bulgaria AD,672202171.546,USD,6.725663716814158,,6.29161000894732,12.096014428865923,3.77302971455152,35.7517665290704,1.43186956314561,,20.3098157257176,7.95544032241237,,4.22518083137909,,Bulgaria,18.945436821130265,147199658.7507,USD,24.59016393442621,3.636363636363619,24.561303829058172,-10.814172723218832,1.14,EUR,1.0963752476017694,1.0333793009833139,61.21657499180359,Utilities,Electric utilities,,,BG1100114062
8173,Joshin Corporation,672040076.74938,USD,20.188496539222896,,4.08366216904277,5.40892293582931,2.17064032409483,4.90567119674293,1.47129445234708,24.6849879766403,1.24172678346502,0.751173708920188,14.420212765957446,0.315099987800644,29.824468085106382,Japan,1.9789304935302874,54421018,USD,47.676991150442475,42.62820512820513,62.80487804878049,58.73959571938169,4005,JPY,3698.8685218733735,3140.105301870843,59.82284688099079,Retail trade,Electronics/Appliance stores,3.09543994441598,7,JP3393000009
XPP,XP Power Ltd.,671954245.651,USD,,,-2.85618279570185,1.5205435134281333,-2.04008160326622,-4.79683972912455,1.4818401937046,36.0278139939157,2.56410256410257,-4.95436766623206,0.5315315315288835,0.665529010238908,2.2252252252141393,Singapore,13.428943937351573,41628480,USD,94.27961165048544,29.75302593659942,83.58532110091743,-68.09700305743874,1800.972,GBX,1764.4118166877754,1499.8535309795268,54.66822757662756,Producer manufacturing,Electrical products,2.22014486917629,5,SG9999003735
600101,Sichuan Mingxing Electric Power Co. Ltd. Class A,671780852.55677,USD,27.461486939048896,,,,3.87883535091093,5.33056465905584,,10.5427869259357,6.49116685247903,6.11085399921639,52.01093343249152,,105.28629430104216,China,-1.6808839028424154,-7241418.6416,USD,-11.062906724511945,-19.05231984205332,-20.696324951644108,97.77359796945748,8.2,CNY,8.557216448742563,9.36087865975431,46.978008751615036,Utilities,Electric utilities,,,CNE000000SC4
301590,"Shenzhen UUGreenPower Co., Ltd. Class A",671776390.75316,USD,110.77340182648402,,2.69964281848435,1.0081554315385972,1.86138418983831,2.72315468363166,4.14880687579325,22.2355874266392,6.6199781299542,8.11601321447041,68.5560662592245,0.12031971278735601,89.87580749849499,China,-16.01400699243709,-30245117.96,USD,-38.701574347372436,-46.583058742697006,-30.331981614032898,-27.55009087253605,77.63,CNY,91.49991210743626,115.08140090075104,44.582569599624364,Producer manufacturing,Electrical products,8.35822882213947,,CNE100006YK1
EA,Energy Absolute Public Co. Ltd.,671754130.6716,USD,,,-6.14651005173282,-1.3286769404599137,-4.9300803854644,-13.1252693721149,1.47463134796211,24.8030008855828,-6.73964508928685,-37.0804640612743,-0.3657505438853299,1.4429927938836,1.2015173136458328,Thailand,35.324226236973814,146668530.067,USD,7.352941176470577,-8.750000000000007,-2.666666666666669,-92.89249296831449,2.92,THB,2.982996035840678,3.0656858559087237,45.262476352448246,Utilities,Alternative power generation,0.86350361763092,4,TH3545010003
6719,uPI Semiconductor Corp.,671747334.2026299,USD,24.05951810887516,24.029861418856,6.0848405829586,4.704966553970596,5.56657814233668,6.81070216432731,9.8786995641106,34.8291581946986,14.5767617600739,15.1199281424317,17.611767498285776,0.113137149731166,20.587952951105017,Taiwan,20.254688368001556,29568330.124999996,USD,5.641025641025641,10.75268817204301,4.8346055979643765,-74.25,206,TWD,228.01042095260237,212.33917651466606,41.15265520271633,Electronic technology,Electronic production equipment,6.82055805376213,6,TW0006719008
CGY,Calian Group Ltd.,671598748.633,USD,29.754505364769607,19.121738911165476,6.49756356088154,7.82017677815208,4.04082574350974,10.1181551835601,1.50781463553038,27.4625990329552,3.51538732817387,2.65556231599861,3.1650383810188414,0.63536729145112,8.596068853221679,Canada,4.500129826342734,25012248,USD,53.952569169960476,25.0948905109489,68.41588050314463,36.01587301587302,85.69,CAD,80.5727401856361,71.78980083642014,60.69688214034058,Commercial services,Miscellaneous commercial services,2.42490576819699,8,CA12989J1084
300917,"Shenzhen SDG Service Co., Ltd. Class A",671480042.37483,USD,38.376835236541595,36.19230769230769,10.3653826315262,12.364708153816377,6.05059025821816,10.4693222305607,2.44733388005711,11.2708788271041,5.58120295193942,4.18540879199209,57.42039531308937,0.0789436879407705,71.54390088638097,China,6.0881581483569756,25759673.6208,USD,-27.391975308641978,-32.09044984363724,-38.483329701460015,35.42080047194863,28.23,CNY,26.372065072314605,33.13065427306548,67.29774270270448,Finance,Real estate development,6.54317678439608,6,CNE1000049V3
